Source Well,Destination Well,Transfer Volume
A3,AL76,2.5
A3,AL77,2.5
A3,AL78,2.5
A3,AL79,2.5
A3,AL80,2.5
A3,AL81,2.5
A1,AL82,2.5
A1,AL83,2.5
A3,AL84,2.5
A2,AL85,2.5
A2,AL86,2.5
A2,AL87,2.5
A2,AL88,2.5
A2,AL89,2.5
A2,AL90,2.5
A2,AL91,2.5
A2,AL92,2.5
A2,AL93,2.5
A2,AL94,2.5
A2,AL95,2.5
A2,AL96,2.5
A2,AL97,2.5
A2,AL98,2.5
A2,AL99,2.5
A2,AL100,2.5
A2,AL101,2.5
A2,AL102,2.5
A2,AL103,2.5
A2,AL104,2.5
A3,AL105,2.5
A3,AL106,2.5
A3,AL107,2.5
A3,AL108,2.5
A3,AL109,2.5
A3,AL110,2.5
A3,AL111,2.5
A3,AL112,2.5
A3,AL113,2.5
A3,AL114,2.5
A3,AL115,2.5
A3,AL116,2.5
A3,AL117,2.5
A3,AL118,2.5
A3,AL119,2.5
A3,AL120,2.5
A3,AL121,2.5
A3,AL122,2.5
A3,AL123,2.5
A3,AL124,2.5
A1,AL125,2.5
A1,AL126,2.5
A1,AL127,2.5
A1,AL128,2.5
A1,AM38,2.5
A1,AM39,2.5
A2,AM40,2.5
A2,AM41,2.5
A2,AM42,2.5
A2,AM43,2.5
A2,AM44,2.5
A2,AM45,2.5
A2,AM46,2.5
A2,AM47,2.5
A2,AM48,2.5
A2,AM49,2.5
A2,AM50,2.5
A3,AM51,2.5
A1,AM52,2.5
A3,AM53,2.5
A3,AM54,2.5
A3,AM55,2.5
A3,AM56,2.5
A3,AM57,2.5
A3,AM58,2.5
A3,AM59,2.5
A3,AM60,2.5
A3,AM61,2.5
A3,AM62,2.5
A3,AM63,2.5
A3,AM64,2.5
A3,AM65,2.5
A3,AM66,2.5
A3,AM67,2.5
A3,AM68,2.5
A3,AM69,2.5
A3,AM70,2.5
A3,AM71,2.5
A3,AM72,2.5
A3,AM73,2.5
A3,AM74,2.5
A3,AM75,2.5
A3,AM76,2.5
A3,AM77,2.5
A3,AM78,2.5
A3,AM79,2.5
A3,AM80,2.5
A1,AM81,2.5
A1,AM82,2.5
A1,AM83,2.5
A2,AM84,2.5
A2,AM85,2.5
A2,AM86,2.5
A2,AM87,2.5
A2,AM88,2.5
A2,AM89,2.5
A2,AM90,2.5
A2,AM91,2.5
A2,AM92,2.5
A2,AM93,2.5
A2,AM94,2.5
A2,AM95,2.5
A2,AM96,2.5
A2,AM97,2.5
A2,AM98,2.5
A2,AM99,2.5
A2,AM100,2.5
A2,AM101,2.5
A2,AM102,2.5
A2,AM103,2.5
A2,AM104,2.5
A2,AM105,2.5
A2,AM106,2.5
A3,AM107,2.5
A3,AM108,2.5
A3,AM109,2.5
A3,AM110,2.5
A3,AM111,2.5
A3,AM112,2.5
A3,AM113,2.5
A3,AM114,2.5
A3,AM115,2.5
A3,AM116,2.5
A3,AM117,2.5
A3,AM118,2.5
A3,AM119,2.5
A3,AM120,2.5
A3,AM121,2.5
A3,AM122,2.5
A3,AM123,2.5
A3,AM124,2.5
A3,AM125,2.5
A3,AM126,2.5
A1,AM127,2.5
A1,AM128,2.5
A1,AM129,2.5
A2,AN36,2.5
A3,AN37,2.5
A1,AN38,2.5
A1,AN39,2.5
A3,AN40,2.5
A2,AN41,2.5
A2,AN42,2.5
A2,AN43,2.5
A2,AN44,2.5
A2,AN45,2.5
A2,AN46,2.5
A2,AN47,2.5
A2,AN48,2.5
A2,AN49,2.5
A2,AN50,2.5
A2,AN51,2.5
A1,AN52,2.5
A1,AN53,2.5
A3,AN54,2.5
A3,AN55,2.5
A3,AN56,2.5
A3,AN57,2.5
A3,AN58,2.5
A3,AN59,2.5
A3,AN60,2.5
A3,AN61,2.5
A3,AN62,2.5
A3,AN63,2.5
A3,AN64,2.5
A3,AN65,2.5
A3,AN66,2.5
A3,AN67,2.5
A3,AN68,2.5
A3,AN69,2.5
A3,AN70,2.5
A3,AN71,2.5
A3,AN72,2.5
A3,AN73,2.5
A3,AN74,2.5
A3,AN75,2.5
A3,AN76,2.5
A3,AN77,2.5
A3,AN78,2.5
A3,AN79,2.5
A3,AN80,2.5
A1,AN81,2.5
A1,AN82,2.5
A2,AN83,2.5
A2,AN84,2.5
A2,AN85,2.5
A2,AN86,2.5
A2,AN87,2.5
A2,AN88,2.5
A2,AN89,2.5
A2,AN90,2.5
A2,AN91,2.5
A2,AN92,2.5
A2,AN93,2.5
A2,AN94,2.5
A2,AN95,2.5
A2,AN96,2.5
A2,AN97,2.5
A2,AN98,2.5
A2,AN99,2.5
A2,AN100,2.5
A2,AN101,2.5
A2,AN102,2.5
A2,AN103,2.5
A2,AN104,2.5
A2,AN105,2.5
A2,AN106,2.5
A3,AN107,2.5
A3,AN108,2.5
A3,AN109,2.5
A3,AN110,2.5
A3,AN111,2.5
A3,AN112,2.5
A3,AN113,2.5
A3,AN114,2.5
A3,AN115,2.5
A3,AN116,2.5
A3,AN117,2.5
A3,AN118,2.5
A3,AN119,2.5
A3,AN120,2.5
A3,AN121,2.5
A3,AN122,2.5
A3,AN123,2.5
A3,AN124,2.5
A3,AN125,2.5
A3,AN126,2.5
A3,AN127,2.5
A1,AN128,2.5
A1,AN129,2.5
A1,AN130,2.5
A3,AO35,2.5
A3,AO36,2.5
A3,AO37,2.5
A1,AO38,2.5
A1,AO39,2.5
A1,AO40,2.5
A2,AO41,2.5
A2,AO42,2.5
A2,AO43,2.5
A2,AO44,2.5
A2,AO45,2.5
A2,AO46,2.5
A2,AO47,2.5
A2,AO48,2.5
A2,AO49,2.5
A2,AO50,2.5
A2,AO51,2.5
A2,AO52,2.5
A1,AO53,2.5
A1,AO54,2.5
A3,AO55,2.5
A3,AO56,2.5
A3,AO57,2.5
A3,AO58,2.5
A3,AO59,2.5
A3,AO60,2.5
A3,AO61,2.5
A3,AO62,2.5
A3,AO63,2.5
A3,AO64,2.5
A3,AO65,2.5
A3,AO66,2.5
A3,AO67,2.5
A3,AO68,2.5
A3,AO69,2.5
A3,AO70,2.5
A3,AO71,2.5
A3,AO72,2.5
A3,AO73,2.5
A3,AO74,2.5
A3,AO75,2.5
A3,AO76,2.5
A3,AO77,2.5
A3,AO78,2.5
A3,AO79,2.5
A1,AO80,2.5
A1,AO81,2.5
A1,AO82,2.5
A2,AO83,2.5
A2,AO84,2.5
A2,AO85,2.5
A2,AO86,2.5
A2,AO87,2.5
A2,AO88,2.5
A2,AO89,2.5
A2,AO90,2.5
A2,AO91,2.5
A2,AO92,2.5
A2,AO93,2.5
A2,AO94,2.5
A2,AO95,2.5
