Source Well,Destination Well,Transfer Volume
A2,S77,2.5
A2,S78,2.5
A1,S79,2.5
A1,S80,2.5
A1,S81,2.5
A2,S82,2.5
A2,S83,2.5
A2,S84,2.5
A2,S85,2.5
A1,S86,2.5
A1,S87,2.5
A2,S88,2.5
A2,S89,2.5
A2,S90,2.5
A2,S91,2.5
A1,S92,2.5
A1,S93,2.5
A2,S94,2.5
A2,S95,2.5
A2,S96,2.5
A2,S97,2.5
A1,S98,2.5
A1,S99,2.5
A1,S100,2.5
A2,S101,2.5
A2,S102,2.5
A2,S103,2.5
A2,S104,2.5
A1,S105,2.5
A1,S106,2.5
A2,S107,2.5
A2,S108,2.5
A2,S109,2.5
A2,S110,2.5
A1,S111,2.5
A1,S112,2.5
A2,S113,2.5
A2,S114,2.5
A2,S115,2.5
A2,S116,2.5
A2,S117,2.5
A1,S118,2.5
A1,S119,2.5
A2,S120,2.5
A2,S121,2.5
A2,S122,2.5
A2,S123,2.5
A1,S124,2.5
A1,S125,2.5
A2,S126,2.5
A2,S127,2.5
A2,S128,2.5
A2,S129,2.5
A1,S130,2.5
A1,S131,2.5
A2,S132,2.5
A2,S133,2.5
A2,S134,2.5
A2,S135,2.5
A1,S136,2.5
A1,S137,2.5
A2,S138,2.5
A2,S139,2.5
A2,S140,2.5
A2,S141,2.5
A2,S142,2.5
A1,S143,2.5
A1,S144,2.5
A2,S145,2.5
A2,S146,2.5
A2,S147,2.5
A2,S148,2.5
A2,T45,2.5
A2,T46,2.5
A2,T47,2.5
A2,T48,2.5
A2,T49,2.5
A2,T50,2.5
A2,T51,2.5
A2,T52,2.5
A2,T53,2.5
A2,T54,2.5
A1,T55,2.5
A1,T56,2.5
A2,T57,2.5
A2,T58,2.5
A2,T59,2.5
A1,T60,2.5
A1,T61,2.5
A1,T62,2.5
A1,T63,2.5
A2,T64,2.5
A2,T65,2.5
A2,T66,2.5
A1,T67,2.5
A1,T68,2.5
A1,T69,2.5
A2,T70,2.5
A2,T71,2.5
A2,T72,2.5
A2,T73,2.5
A1,T74,2.5
A1,T75,2.5
A2,T76,2.5
A2,T77,2.5
A2,T78,2.5
A2,T79,2.5
A1,T80,2.5
A1,T81,2.5
A2,T82,2.5
A2,T83,2.5
A2,T84,2.5
A2,T85,2.5
A2,T86,2.5
A2,T87,2.5
A2,T88,2.5
A2,T89,2.5
A2,T90,2.5
A2,T91,2.5
A2,T92,2.5
A2,T93,2.5
A2,T94,2.5
A2,T95,2.5
A2,T96,2.5
A2,T97,2.5
A2,T98,2.5
A2,T99,2.5
A2,T100,2.5
A2,T101,2.5
A2,T102,2.5
A2,T103,2.5
A2,T104,2.5
A2,T105,2.5
A2,T106,2.5
A2,T107,2.5
A2,T108,2.5
A2,T109,2.5
A2,T110,2.5
A2,T111,2.5
A2,T112,2.5
A2,T113,2.5
A2,T114,2.5
A2,T115,2.5
A2,T116,2.5
A2,T117,2.5
A2,T118,2.5
A2,T119,2.5
A2,T120,2.5
A2,T121,2.5
A2,T122,2.5
A2,T123,2.5
A2,T124,2.5
A2,T125,2.5
A2,T126,2.5
A2,T127,2.5
A2,T128,2.5
A2,T129,2.5
A2,T130,2.5
A2,T131,2.5
A2,T132,2.5
A2,T133,2.5
A2,T134,2.5
A2,T135,2.5
A2,T136,2.5
A2,T137,2.5
A2,T138,2.5
A2,T139,2.5
A2,T140,2.5
A2,T141,2.5
A2,T142,2.5
A2,T143,2.5
A2,T144,2.5
A2,T145,2.5
A2,T146,2.5
A2,T147,2.5
A2,T148,2.5
A2,U45,2.5
A2,U46,2.5
A2,U47,2.5
A2,U48,2.5
A2,U49,2.5
A2,U50,2.5
A2,U51,2.5
A2,U52,2.5
A2,U53,2.5
A2,U54,2.5
A2,U55,2.5
A2,U56,2.5
A2,U57,2.5
A2,U58,2.5
A2,U59,2.5
A2,U60,2.5
A2,U61,2.5
A1,U62,2.5
A2,U63,2.5
A2,U64,2.5
A2,U65,2.5
A2,U66,2.5
A2,U67,2.5
A2,U68,2.5
A2,U69,2.5
A2,U70,2.5
A2,U71,2.5
A2,U72,2.5
A2,U73,2.5
A2,U74,2.5
A2,U75,2.5
A2,U76,2.5
A2,U77,2.5
A2,U78,2.5
A2,U79,2.5
A2,U80,2.5
A2,U81,2.5
A2,U82,2.5
A2,U83,2.5
A2,U84,2.5
A2,U85,2.5
A2,U86,2.5
A2,U87,2.5
A2,U88,2.5
A2,U89,2.5
A2,U90,2.5
A2,U91,2.5
A2,U92,2.5
A2,U93,2.5
A2,U94,2.5
A2,U95,2.5
A2,U96,2.5
A2,U97,2.5
A2,U98,2.5
A2,U99,2.5
A2,U100,2.5
A2,U101,2.5
A2,U102,2.5
A2,U103,2.5
A2,U104,2.5
A2,U105,2.5
A2,U106,2.5
A2,U107,2.5
A2,U108,2.5
A2,U109,2.5
A2,U110,2.5
A2,U111,2.5
A2,U112,2.5
A2,U113,2.5
A2,U114,2.5
A2,U115,2.5
A2,U116,2.5
A2,U117,2.5
A2,U118,2.5
A2,U119,2.5
A2,U120,2.5
A2,U121,2.5
A2,U122,2.5
A2,U123,2.5
A2,U124,2.5
A2,U125,2.5
A2,U126,2.5
A2,U127,2.5
A2,U128,2.5
A2,U129,2.5
A2,U130,2.5
A2,U131,2.5
A2,U132,2.5
A2,U133,2.5
A2,U134,2.5
A2,U135,2.5
A2,U136,2.5
A2,U137,2.5
A2,U138,2.5
A2,U139,2.5
A2,U140,2.5
A2,U141,2.5
A2,U142,2.5
A2,U143,2.5
A2,U144,2.5
A2,U145,2.5
A2,U146,2.5
A2,U147,2.5
A2,U148,2.5
A2,V45,2.5
A2,V46,2.5
A2,V47,2.5
A2,V48,2.5
A2,V49,2.5
A2,V50,2.5
A2,V51,2.5
A2,V52,2.5
A2,V53,2.5
A2,V54,2.5
A2,V55,2.5
A2,V56,2.5
A2,V57,2.5
A2,V58,2.5
A2,V59,2.5
A2,V60,2.5
A2,V61,2.5
A2,V62,2.5
A2,V63,2.5
A2,V64,2.5
A2,V65,2.5
A2,V66,2.5
A2,V67,2.5
A2,V68,2.5
A2,V69,2.5
A2,V70,2.5
A2,V71,2.5
A2,V72,2.5
A2,V73,2.5
A2,V74,2.5
A2,V75,2.5
A2,V76,2.5
A2,V77,2.5
A2,V78,2.5
A2,V79,2.5
A2,V80,2.5
A2,V81,2.5
A2,V82,2.5
A2,V83,2.5
A2,V84,2.5
A2,V85,2.5
A2,V86,2.5
A2,V87,2.5
A2,V88,2.5
A2,V89,2.5
A2,V90,2.5
A2,V91,2.5
A2,V92,2.5
A2,V93,2.5
A2,V94,2.5
A2,V95,2.5
A2,V96,2.5
A2,V97,2.5
A2,V98,2.5
A2,V99,2.5
A2,V100,2.5
A2,V101,2.5
A2,V102,2.5
A2,V103,2.5
A2,V104,2.5
A2,V105,2.5
A2,V106,2.5
A2,V107,2.5
A2,V108,2.5
A2,V109,2.5
A2,V110,2.5
A2,V111,2.5
A2,V112,2.5
A2,V113,2.5
A2,V114,2.5
A2,V115,2.5
A2,V116,2.5
A2,V117,2.5
A2,V118,2.5
A2,V119,2.5
A2,V120,2.5
A2,V121,2.5
A2,V122,2.5
A2,V123,2.5
A2,V124,2.5
A2,V125,2.5
A2,V126,2.5
A2,V127,2.5
A2,V128,2.5
A2,V129,2.5
A2,V130,2.5
A2,V131,2.5
A2,V132,2.5
A2,V133,2.5
A2,V134,2.5
A2,V135,2.5
A2,V136,2.5
A2,V137,2.5
A2,V138,2.5
A2,V139,2.5
A2,V140,2.5
A2,V141,2.5
A2,V142,2.5
A2,V143,2.5
A2,V144,2.5
A2,V145,2.5
A2,V146,2.5
A2,V147,2.5
A2,V148,2.5
A2,W45,2.5
A2,W46,2.5
A2,W47,2.5
A2,W48,2.5
A2,W49,2.5
A2,W50,2.5
A2,W51,2.5
A2,W52,2.5
A2,W53,2.5
A2,W54,2.5
A1,W55,2.5
A1,W56,2.5
A2,W57,2.5
A2,W58,2.5
A2,W59,2.5
A2,W60,2.5
A1,W61,2.5
A1,W62,2.5
A1,W63,2.5
A2,W64,2.5
A2,W65,2.5
A2,W66,2.5
A1,W67,2.5
